Establishment ID,Email on file,Postal First,Club,Business Building,Small Hotel,Small Restaurant,Large Hotel Chain,Concert Facility,Stadium/Sports Facility,Karaoke Bar,Other,Large Restaurant Chain,Days Since License Effective,Previous Infraction,Current Infraction
4131,Y,M,0,0,0,0,0,0,0,1,0,0,410,1,1
4132,N,P,0,0,1,0,0,0,0,0,0,0,1025,1,1
4133,N,K,0,0,0,1,0,0,0,0,0,0,616,1,1
4134,N,N,0,0,0,1,0,0,0,0,0,0,1142,1,1
4135,N,N,0,0,0,1,0,0,0,0,0,0,400,1,1
4136,N,P,0,0,0,1,0,0,0,0,0,0,290,1,1
4137,N,K,0,0,0,0,0,0,1,0,0,0,329,1,1
4138,Y,M,0,0,0,1,0,0,0,0,0,0,459,1,1
4139,N,K,0,0,0,1,0,0,0,0,0,0,684,1,1
4140,N,P,0,0,0,1,0,0,0,0,0,0,1160,1,1
4141,N,L,0,0,0,0,0,0,1,0,0,0,37,1,1
4142,N,M,0,0,0,1,0,0,0,0,0,0,63,1,1
4143,N,L,0,0,0,1,0,0,0,0,0,0,877,1,1
4144,N,N,0,0,0,0,1,0,0,0,0,0,1158,1,1
4145,N,N,0,0,0,0,0,0,1,0,0,0,311,1,1
4146,N,N,0,0,0,0,0,0,1,0,0,0,614,1,1
4147,N,N,0,1,0,0,0,0,0,0,0,0,1158,1,1
4148,N,N,0,0,0,1,0,0,0,0,0,0,612,1,1
4149,Y,M,0,0,0,0,0,0,1,0,0,0,573,1,1
4150,Y,M,0,0,0,1,0,0,0,0,0,0,522,1,1
4151,N,L,0,0,0,0,0,0,1,0,0,0,319,1,1
4152,N,P,0,0,1,0,0,0,0,0,0,0,585,1,1
4153,N,K,0,0,0,1,0,0,0,0,0,0,717,1,1
4154,N,K,0,0,0,1,0,0,0,0,0,0,1133,1,1
4155,N,L,0,0,0,1,0,0,0,0,0,0,1118,1,1
4156,Y,L,0,0,0,0,0,0,1,0,0,0,213,1,1
4157,Y,M,0,0,0,1,0,0,0,0,0,0,678,1,1
4158,N,P,0,0,0,0,0,0,1,0,0,0,426,1,1
4159,N,N,0,0,0,1,0,0,0,0,0,0,95,1,1
4160,N,L,1,0,0,0,0,0,0,0,0,0,1196,1,1
4161,N,M,0,0,0,1,0,0,0,0,0,0,553,1,1
4162,N,L,0,0,0,1,0,0,0,0,0,0,407,1,1
4163,N,M,0,0,0,0,0,0,1,0,0,0,46,1,1
4164,N,M,0,0,0,1,0,0,0,0,0,0,1066,1,1
4165,N,N,0,0,0,1,0,0,0,0,0,0,1146,1,1
4166,Y,L,0,0,0,1,0,0,0,0,0,0,320,1,1
4167,Y,M,0,0,0,1,0,0,0,0,0,0,749,1,1
4168,N,M,0,0,0,1,0,0,0,0,0,0,102,1,1
4169,N,N,0,0,0,1,0,0,0,0,0,0,1103,1,1
4170,N,P,0,0,0,1,0,0,0,0,0,0,111,1,1
4171,N,K,0,0,0,1,0,0,0,0,0,0,883,1,1
4172,N,M,0,0,0,0,0,0,1,0,0,0,226,1,1
4173,N,M,0,0,0,1,0,0,0,0,0,0,447,1,1
4174,N,M,0,0,0,1,0,0,0,0,0,0,1099,1,1
4175,N,L,0,0,0,1,0,0,0,0,0,0,879,1,1
4176,N,N,0,0,0,0,0,0,1,0,0,0,221,1,1
4177,Y,L,0,0,0,0,0,0,1,0,0,0,109,1,1
4178,N,N,0,1,0,0,0,0,0,0,0,0,72,1,1
4179,N,P,0,0,0,0,0,0,1,0,0,0,531,1,1
4180,N,L,0,0,0,0,0,0,1,0,0,0,123,1,1
4181,N,L,0,1,0,0,0,0,0,0,0,0,110,1,1
4182,N,L,0,0,0,1,0,0,0,0,0,0,408,1,1
4183,N,L,0,0,0,1,0,0,0,0,0,0,244,1,1
4184,N,L,0,0,0,1,0,0,0,0,0,0,299,1,1
4185,N,K,0,0,0,1,0,0,0,0,0,0,375,1,1
4186,N,N,0,0,0,0,1,0,0,0,0,0,997,1,1
4187,N,M,0,0,0,0,0,0,1,0,0,0,19,1,1
4188,N,M,0,0,0,1,0,0,0,0,0,0,1095,1,1
4189,N,N,0,0,0,1,0,0,0,0,0,0,1159,1,1
4190,N,L,0,1,0,0,0,0,0,0,0,0,1178,1,1
4191,N,L,0,0,0,1,0,0,0,0,0,0,462,1,1
4192,N,M,0,0,0,1,0,0,0,0,0,0,196,1,1
4193,N,L,0,0,0,1,0,0,0,0,0,0,307,1,1
4194,N,L,0,0,0,1,0,0,0,0,0,0,308,1,1
4195,N,N,0,0,0,1,0,0,0,0,0,0,462,1,1
4196,N,L,0,0,0,0,0,0,1,0,0,0,604,1,1
4197,N,M,0,0,0,1,0,0,0,0,0,0,356,1,1
4198,N,L,0,0,0,1,0,0,0,0,0,0,271,1,1
4199,N,P,1,0,0,0,0,0,0,0,0,0,8,1,1
4200,N,L,0,0,0,1,0,0,0,0,0,0,543,1,1
4201,N,P,0,0,0,1,0,0,0,0,0,0,37,1,1
4202,N,L,0,0,0,0,0,0,0,1,0,0,85,1,1
4203,N,P,0,0,0,0,0,0,1,0,0,0,766,1,1
4204,N,K,0,0,0,1,0,0,0,0,0,0,713,1,1
4205,N,L,0,0,0,1,0,0,0,0,0,0,1116,1,1
4206,N,P,0,0,0,1,0,0,0,0,0,0,333,1,1
4207,N,M,0,0,0,1,0,0,0,0,0,0,321,1,1
4208,Y,M,0,0,0,0,0,0,1,0,0,0,56,1,1
4209,N,L,0,0,0,1,0,0,0,0,0,0,1120,1,1
4210,N,N,0,0,0,1,0,0,0,0,0,0,446,1,1
4211,N,N,0,0,0,1,0,0,0,0,0,0,326,1,1
4212,N,K,0,0,0,1,0,0,0,0,0,0,309,1,1
4213,N,L,0,0,0,1,0,0,0,0,0,0,90,1,1
4214,N,M,0,0,0,1,0,0,0,0,0,0,737,1,1
4215,N,K,0,0,0,1,0,0,0,0,0,0,114,1,1
4216,N,P,0,0,0,1,0,0,0,0,0,0,219,1,1
4217,N,L,1,0,0,0,0,0,0,0,0,0,177,1,1
4218,N,L,0,0,0,0,0,0,1,0,0,0,49,1,1
4219,N,N,0,0,0,1,0,0,0,0,0,0,847,1,1
4220,N,M,0,0,0,1,0,0,0,0,0,0,224,1,1
4221,N,L,0,0,0,1,0,0,0,0,0,0,319,1,1
4222,N,M,1,0,0,0,0,0,0,0,0,0,617,1,1
4223,N,K,0,0,0,1,0,0,0,0,0,0,102,1,1
4224,N,L,0,0,0,0,0,0,1,0,0,0,363,1,1
4225,N,L,0,0,0,1,0,0,0,0,0,0,1093,1,1
4226,N,P,0,0,1,0,0,0,0,0,0,0,320,1,1
4227,N,L,0,0,0,1,0,0,0,0,0,0,67,1,1
4228,N,M,0,0,0,0,0,0,0,1,0,0,1166,1,1
4229,N,L,0,0,0,0,0,0,0,0,0,1,490,1,1
4230,N,L,0,0,0,1,0,0,0,0,0,0,64,1,1
4231,N,M,0,0,0,1,0,0,0,0,0,0,958,1,1
4232,N,K,0,0,0,0,1,0,0,0,0,0,1120,1,1
4233,N,N,0,0,0,1,0,0,0,0,0,0,606,1,1
4234,Y,M,0,0,0,0,0,0,1,0,0,0,1099,1,1
4235,N,L,0,0,0,1,0,0,0,0,0,0,531,1,1
4236,N,L,0,0,0,1,0,0,0,0,0,0,300,1,1
4237,N,N,0,0,0,1,0,0,0,0,0,0,1087,1,1
4238,N,M,0,0,0,1,0,0,0,0,0,0,416,1,1
4239,N,L,0,0,0,1,0,0,0,0,0,0,627,1,1
4240,N,L,0,0,0,1,0,0,0,0,0,0,261,1,1
4241,N,P,0,0,0,1,0,0,0,0,0,0,639,1,1
4242,N,L,0,0,0,1,0,0,0,0,0,0,948,1,1
4243,N,M,0,0,0,0,0,0,1,0,0,0,524,1,1
4244,N,M,0,0,0,1,0,0,0,0,0,0,265,1,1
4245,N,M,0,0,0,1,0,0,0,0,0,0,90,1,1
4246,Y,P,0,0,0,1,0,0,0,0,0,0,614,1,1
4247,N,K,0,0,0,0,1,0,0,0,0,0,466,1,1
4248,N,N,0,0,0,0,0,0,0,0,1,0,615,1,1
4249,N,M,0,0,0,0,0,0,0,1,0,0,301,1,1
4250,N,M,0,0,0,0,0,0,1,0,0,0,406,1,1
4251,N,L,0,0,0,1,0,0,0,0,0,0,1027,1,1
4252,N,N,0,0,0,1,0,0,0,0,0,0,1167,1,1
4253,N,L,0,1,0,0,0,0,0,0,0,0,990,0,1
4254,N,L,0,0,0,1,0,0,0,0,0,0,424,0,1
4255,N,P,1,0,0,0,0,0,0,0,0,0,740,0,1
4256,N,L,0,0,0,0,1,0,0,0,0,0,1016,0,1
4257,Y,L,0,0,0,1,0,0,0,0,0,0,171,0,1
4258,N,K,0,0,0,1,0,0,0,0,0,0,909,0,1
4259,N,M,0,0,0,1,0,0,0,0,0,0,975,0,1
4260,N,L,0,0,0,1,0,0,0,0,0,0,232,0,1
4261,N,L,0,0,0,1,0,0,0,0,0,0,183,0,1
4262,N,P,0,0,1,0,0,0,0,0,0,0,1067,0,1
4263,N,P,0,0,0,1,0,0,0,0,0,0,137,0,1
4264,N,L,0,0,0,1,0,0,0,0,0,0,707,0,1
4265,N,K,0,0,0,0,0,0,0,1,0,0,595,0,1
4266,Y,P,0,0,0,0,0,0,1,0,0,0,1164,0,1
4267,N,L,0,0,0,1,0,0,0,0,0,0,481,0,1
4268,N,N,0,0,0,1,0,0,0,0,0,0,304,0,1
4269,N,M,0,0,0,0,0,0,1,0,0,0,122,0,1
4270,N,M,0,0,0,1,0,0,0,0,0,0,531,0,1
4271,N,M,0,0,0,1,0,0,0,0,0,0,339,0,1
4272,N,L,0,0,0,1,0,0,0,0,0,0,196,0,1
4273,N,L,0,0,0,1,0,0,0,0,0,0,649,0,1
4274,N,K,0,0,0,1,0,0,0,0,0,0,922,0,1
4275,N,M,0,0,0,1,0,0,0,0,0,0,374,0,1
4276,N,K,0,0,0,1,0,0,0,0,0,0,99,0,1
4277,N,M,0,0,0,0,0,0,1,0,0,0,1059,0,1
4278,N,N,1,0,0,0,0,0,0,0,0,0,199,0,1
4279,N,L,0,0,0,1,0,0,0,0,0,0,1060,0,1
4280,N,N,0,0,0,1,0,0,0,0,0,0,911,0,1
4281,N,N,0,1,0,0,0,0,0,0,0,0,462,1,1
4282,N,L,0,0,0,1,0,0,0,0,0,0,172,1,1
4283,N,L,0,0,0,0,0,0,0,0,1,0,392,1,1
4284,N,P,0,0,0,1,0,0,0,0,0,0,301,1,1
4285,N,P,0,0,0,1,0,0,0,0,0,0,427,1,1
4286,N,L,0,0,0,1,0,0,0,0,0,0,364,1,1
4287,N,M,0,1,0,0,0,0,0,0,0,0,529,1,1
4288,Y,L,0,0,0,1,0,0,0,0,0,0,530,1,1
4289,N,M,0,0,0,1,0,0,0,0,0,0,469,1,1
4290,N,M,0,0,0,1,0,0,0,0,0,0,229,1,1
4291,Y,L,0,0,0,1,0,0,0,0,0,0,755,1,1
4292,N,N,0,0,0,1,0,0,0,0,0,0,122,1,1
4293,N,N,0,0,0,1,0,0,0,0,0,0,487,1,1
4294,N,N,0,0,0,1,0,0,0,0,0,0,683,1,1
4295,N,P,0,0,0,1,0,0,0,0,0,0,623,1,1
4296,N,K,0,0,0,1,0,0,0,0,0,0,587,1,1
4297,N,K,0,0,0,1,0,0,0,0,0,0,688,1,1
4298,N,M,0,0,0,1,0,0,0,0,0,0,1008,0,1
4299,N,M,0,0,0,1,0,0,0,0,0,0,233,0,1
4300,N,N,0,0,0,0,0,0,1,0,0,0,198,0,1
4301,Y,M,0,0,0,1,0,0,0,0,0,0,440,0,1
4302,N,N,0,0,0,0,1,0,0,0,0,0,1135,0,1
4303,N,N,0,0,0,0,0,0,0,0,1,0,862,0,1
4304,N,P,0,0,0,1,0,0,0,0,0,0,530,0,1
4305,N,L,0,0,0,1,0,0,0,0,0,0,109,0,1
4306,N,M,0,0,0,1,0,0,0,0,0,0,521,0,1
4307,N,K,1,0,0,0,0,0,0,0,0,0,174,0,1
4308,N,M,0,0,0,1,0,0,0,0,0,0,330,0,1
4309,N,M,0,0,0,1,0,0,0,0,0,0,721,0,1
4310,N,K,0,0,0,1,0,0,0,0,0,0,659,0,1
4311,N,L,0,0,0,1,0,0,0,0,0,0,58,0,1
4312,N,K,0,0,0,1,0,0,0,0,0,0,501,0,1
4313,N,L,0,0,0,0,1,0,0,0,0,0,1037,0,1
4314,Y,M,0,0,0,0,0,0,1,0,0,0,370,0,1
4315,N,M,0,0,0,1,0,0,0,0,0,0,900,0,1
4316,N,K,0,0,0,1,0,0,0,0,0,0,1079,0,1
4317,N,N,0,0,0,0,1,0,0,0,0,0,1067,0,1
4318,N,P,0,1,0,0,0,0,0,0,0,0,1097,0,1
4319,N,M,0,0,0,1,0,0,0,0,0,0,58,1,1
4320,N,N,0,0,0,1,0,0,0,0,0,0,1129,1,1
4321,N,K,0,0,0,1,0,0,0,0,0,0,189,1,1
4322,N,N,1,0,0,0,0,0,0,0,0,0,619,1,1
4323,N,L,0,0,0,1,0,0,0,0,0,0,1097,1,1
4324,N,M,0,0,0,0,0,0,1,0,0,0,475,1,1
4325,N,L,0,0,0,1,0,0,0,0,0,0,779,1,1
4326,N,K,0,0,0,0,0,0,0,0,1,0,1157,1,1
4327,N,N,0,0,0,1,0,0,0,0,0,0,1048,1,1
4328,N,K,0,0,0,1,0,0,0,0,0,0,88,1,1
4329,N,N,0,0,0,1,0,0,0,0,0,0,209,1,1
4330,N,M,0,0,0,1,0,0,0,0,0,0,191,1,1
4331,N,M,1,0,0,0,0,0,0,0,0,0,119,1,1
4332,Y,M,0,0,0,0,0,0,1,0,0,0,342,1,1
4333,Y,L,0,0,0,1,0,0,0,0,0,0,482,1,1
4334,N,N,0,1,0,0,0,0,0,0,0,0,418,1,1
4335,N,N,0,0,0,1,0,0,0,0,0,0,728,1,1
4336,N,M,0,0,0,0,0,0,1,0,0,0,214,1,1
4337,N,N,0,0,0,0,0,0,1,0,0,0,450,1,1
4338,N,M,0,0,0,1,0,0,0,0,0,0,665,1,1
4339,Y,M,0,0,0,0,0,0,1,0,0,0,102,1,1
4340,N,L,0,0,0,1,0,0,0,0,0,0,1033,1,1
4341,N,K,0,0,0,0,1,0,0,0,0,0,1024,1,1
4342,N,N,0,0,0,0,0,0,1,0,0,0,1111,1,1
4343,N,K,0,0,0,1,0,0,0,0,0,0,873,1,1
4344,N,M,0,0,0,1,0,0,0,0,0,0,218,1,1
4345,N,N,0,0,0,0,0,0,1,0,0,0,129,1,1
4346,N,M,0,0,0,1,0,0,0,0,0,0,313,1,1
4347,N,P,0,0,0,1,0,0,0,0,0,0,162,1,1
4348,N,K,0,0,0,1,0,0,0,0,0,0,576,1,1
4349,N,K,0,0,0,1,0,0,0,0,0,0,688,1,1
4350,N,L,0,1,0,0,0,0,0,0,0,0,400,1,1
4351,N,P,0,0,0,1,0,0,0,0,0,0,363,1,1
4352,N,L,1,0,0,0,0,0,0,0,0,0,210,1,1
4353,N,L,0,0,0,0,0,0,0,0,1,0,532,1,1
4354,N,N,0,0,0,0,1,0,0,0,0,0,627,1,1
4355,N,L,0,0,0,1,0,0,0,0,0,0,303,1,1
4356,N,M,0,0,0,1,0,0,0,0,0,0,190,1,1
4357,N,K,0,1,0,0,0,0,0,0,0,0,257,1,1
4358,N,K,1,0,0,0,0,0,0,0,0,0,1049,1,1
4359,N,M,0,0,0,1,0,0,0,0,0,0,297,1,1
4360,N,L,1,0,0,0,0,0,0,0,0,0,427,1,1
4361,N,M,0,0,0,1,0,0,0,0,0,0,1048,1,1
4362,N,L,1,0,0,0,0,0,0,0,0,0,536,1,1
4363,N,M,0,0,0,0,0,0,1,0,0,0,76,1,1
4364,N,M,0,0,0,1,0,0,0,0,0,0,608,1,1
4365,N,L,0,0,0,1,0,0,0,0,0,0,677,1,1
4366,N,L,0,0,0,1,0,0,0,0,0,0,1133,1,1
4367,N,L,0,0,0,1,0,0,0,0,0,0,1072,1,1
4368,N,N,0,0,0,1,0,0,0,0,0,0,251,1,1
4369,N,K,0,0,0,1,0,0,0,0,0,0,511,1,1
4370,N,M,0,0,0,1,0,0,0,0,0,0,37,1,1
4371,N,K,0,0,0,1,0,0,0,0,0,0,183,1,1
4372,N,N,0,0,0,1,0,0,0,0,0,0,987,1,1
4373,N,L,0,0,0,0,0,0,1,0,0,0,830,1,1
4374,N,M,0,0,0,1,0,0,0,0,0,0,1086,1,1
4375,N,L,0,0,0,0,0,0,1,0,0,0,45,1,1
4376,N,L,0,0,0,1,0,0,0,0,0,0,192,1,1
4377,N,M,0,0,0,0,0,0,1,0,0,0,133,1,1
4378,N,K,0,0,0,1,0,0,0,0,0,0,1003,1,1
4379,N,L,0,0,0,1,0,0,0,0,0,0,1038,1,1
4380,N,L,0,0,0,1,0,0,0,0,0,0,1140,1,1
4381,N,L,0,0,0,1,0,0,0,0,0,0,403,1,1
4382,N,L,0,0,0,1,0,0,0,0,0,0,77,1,1
4383,Y,M,0,0,0,0,0,0,1,0,0,0,310,1,1
4384,N,N,0,0,0,1,0,0,0,0,0,0,193,1,1
4385,N,M,0,0,0,1,0,0,0,0,0,0,122,1,1
4386,N,L,0,1,0,0,0,0,0,0,0,0,1110,1,1
4387,N,L,0,0,0,1,0,0,0,0,0,0,297,1,1
4388,N,K,0,0,0,0,0,0,0,0,1,0,71,1,1
4389,N,N,0,0,0,1,0,0,0,0,0,0,302,1,1
4390,N,M,0,0,0,0,0,0,1,0,0,0,1094,1,1
4391,N,P,0,0,0,1,0,0,0,0,0,0,352,1,1
4392,N,K,0,0,0,0,0,0,1,0,0,0,81,1,1
4393,Y,M,0,0,0,0,0,0,1,0,0,0,482,1,1
4394,N,K,0,0,0,1,0,0,0,0,0,0,636,1,1
4395,N,L,0,0,0,1,0,0,0,0,0,0,136,1,1
4396,N,K,0,0,0,1,0,0,0,0,0,0,398,1,1
4397,N,N,0,1,0,0,0,0,0,0,0,0,1129,1,1
4398,N,K,0,0,0,1,0,0,0,0,0,0,363,1,1
4399,N,K,0,0,0,1,0,0,0,0,0,0,329,1,1
4400,N,N,0,0,0,0,0,0,1,0,0,0,366,1,1
4401,N,L,0,0,0,1,0,0,0,0,0,0,928,1,1
4402,N,L,0,0,0,0,0,0,0,1,0,0,289,1,1
4403,N,N,0,0,0,1,0,0,0,0,0,0,205,1,1
4404,N,M,0,0,0,0,0,0,1,0,0,0,230,1,1
4405,N,N,0,0,0,0,0,0,1,0,0,0,730,1,1
4406,N,N,0,0,0,0,0,0,1,0,0,0,631,1,1
4407,N,L,0,0,0,1,0,0,0,0,0,0,252,1,1
4408,N,N,0,0,0,1,0,0,0,0,0,0,60,1,1
4409,Y,L,0,0,0,0,0,0,1,0,0,0,1048,1,1
4410,N,K,0,0,0,1,0,0,0,0,0,0,1007,1,1
4411,N,L,0,0,0,1,0,0,0,0,0,0,145,1,1
4412,N,M,0,0,0,0,0,0,0,1,0,0,519,1,1
4413,N,K,0,0,0,0,0,1,0,0,0,0,16,1,1
4414,N,K,0,0,0,1,0,0,0,0,0,0,785,1,1
4415,N,L,0,0,0,0,1,0,0,0,0,0,498,1,1
4416,N,N,0,0,0,1,0,0,0,0,0,0,619,1,1
4417,N,M,0,0,0,1,0,0,0,0,0,0,362,1,1
4418,N,L,0,0,0,1,0,0,0,0,0,0,745,1,1
4419,Y,L,0,0,0,0,0,0,1,0,0,0,556,1,1
4420,N,K,0,0,0,0,0,0,1,0,0,0,229,1,1
4421,N,L,0,0,0,1,0,0,0,0,0,0,448,1,1
4422,N,N,0,0,0,1,0,0,0,0,0,0,1136,1,1
4423,N,P,0,0,0,0,0,0,1,0,0,0,626,1,1
4424,N,N,0,0,0,1,0,0,0,0,0,0,1002,1,1
4425,N,L,0,0,0,0,1,0,0,0,0,0,77,1,1
4426,N,K,0,0,0,1,0,0,0,0,0,0,782,1,1
4427,N,N,0,0,0,1,0,0,0,0,0,0,1116,1,1
4428,N,N,0,0,0,1,0,0,0,0,0,0,1055,1,1
4429,N,M,0,0,0,1,0,0,0,0,0,0,1076,1,1
4430,N,L,0,0,0,0,0,0,1,0,0,0,607,1,1
4431,N,N,0,0,0,1,0,0,0,0,0,0,45,1,1
4432,N,K,0,0,0,1,0,0,0,0,0,0,919,1,1
4433,N,P,0,0,0,0,0,0,1,0,0,0,19,1,1
4434,N,L,0,0,0,0,0,0,1,0,0,0,376,1,1
4435,N,M,0,0,0,0,0,0,1,0,0,0,300,0,0
4436,N,M,0,0,0,1,0,0,0,0,0,0,187,0,0
4437,N,M,1,0,0,0,0,0,0,0,0,0,620,0,0
4438,N,L,0,0,0,0,0,0,1,0,0,0,285,0,0
4439,N,N,0,0,0,0,0,0,1,0,0,0,724,0,0
4440,N,M,0,0,0,1,0,0,0,0,0,0,470,0,0
4441,N,L,0,0,0,1,0,0,0,0,0,0,350,0,0
4442,N,P,0,0,0,1,0,0,0,0,0,0,825,0,0
4443,N,K,0,1,0,0,0,0,0,0,0,0,1103,0,0
4444,Y,M,0,0,0,1,0,0,0,0,0,0,1041,0,0
4445,N,L,0,0,0,1,0,0,0,0,0,0,47,0,0
4446,N,P,0,0,0,1,0,0,0,0,0,0,124,0,0
4447,N,K,0,0,0,1,0,0,0,0,0,0,385,0,0
4448,N,M,0,0,0,1,0,0,0,0,0,0,513,0,0
4449,N,L,0,0,0,1,0,0,0,0,0,0,1035,0,0
4450,N,L,0,0,0,1,0,0,0,0,0,0,295,0,0
4451,N,K,0,1,0,0,0,0,0,0,0,0,556,0,0
4452,N,M,0,0,0,1,0,0,0,0,0,0,1088,0,0
4453,N,P,0,0,0,0,1,0,0,0,0,0,1068,0,0
4454,N,M,0,0,0,1,0,0,0,0,0,0,1038,0,0
4455,Y,N,0,0,0,1,0,0,0,0,0,0,104,0,0
4456,N,L,0,1,0,0,0,0,0,0,0,0,202,0,0
4457,N,K,0,0,0,0,1,0,0,0,0,0,1037,0,0
4458,N,K,0,1,0,0,0,0,0,0,0,0,1106,0,0
4459,N,K,0,0,0,1,0,0,0,0,0,0,1076,0,0
4460,N,K,0,0,0,1,0,0,0,0,0,0,194,0,0
4461,N,N,1,0,0,0,0,0,0,0,0,0,17,0,0
4462,N,N,0,0,0,1,0,0,0,0,0,0,1041,0,0
4463,Y,N,0,0,0,1,0,0,0,0,0,0,819,0,0
4464,N,K,0,0,0,1,0,0,0,0,0,0,1111,0,0
4465,N,L,0,0,0,1,0,0,0,0,0,0,1115,0,0
4466,N,L,0,0,0,1,0,0,0,0,0,0,157,0,0
4467,Y,M,0,0,0,0,0,0,0,0,0,0,223,0,1
4468,N,L,1,0,0,0,0,0,0,0,0,0,114,0,0
4469,N,M,0,0,0,1,0,0,0,0,0,0,1074,0,0
4470,N,P,0,0,0,1,0,0,0,0,0,0,1085,0,0
4471,N,M,0,0,0,0,0,0,1,0,0,0,144,0,0
4472,Y,N,0,0,0,1,0,0,0,0,0,0,733,0,0
4473,Y,P,0,0,0,0,0,0,0,1,0,0,706,0,0
4474,N,K,0,0,0,1,0,0,0,0,0,0,205,0,0
4475,Y,K,0,0,0,1,0,0,0,0,0,0,242,0,0
4476,N,P,0,0,0,0,0,0,0,1,0,0,454,1,0
4477,N,L,0,0,0,1,0,0,0,0,0,0,427,0,0
4478,N,K,0,0,0,1,0,0,0,0,0,0,435,0,0
4479,N,K,0,0,0,1,0,0,0,0,0,0,471,0,0
4480,N,N,0,0,0,1,0,0,0,0,0,0,312,0,0
4481,N,L,1,0,0,0,0,0,0,0,0,0,272,0,0
4482,N,L,0,0,0,1,0,0,0,0,0,0,359,0,0
4483,N,K,0,0,0,1,0,0,0,0,0,0,156,0,0
4484,N,K,0,0,0,1,0,0,0,0,0,0,663,0,0
4485,N,L,0,0,1,0,0,0,0,0,0,0,620,0,0
4486,N,M,0,0,0,1,0,0,0,0,0,0,1012,0,0
4487,N,L,0,0,0,1,0,0,0,0,0,0,167,0,0
4488,N,N,0,0,0,1,0,0,0,0,0,0,209,0,0
4489,N,N,0,0,0,1,0,0,0,0,0,0,524,0,0
4490,N,L,0,0,0,1,0,0,0,0,0,0,1027,0,0
4491,N,M,0,0,0,1,0,0,0,0,0,0,308,0,0
4492,Y,N,0,0,0,1,0,0,0,0,0,0,198,0,0
4493,N,P,0,0,0,1,0,0,0,0,0,0,659,0,0
4494,Y,L,0,0,0,0,0,0,0,1,0,0,215,0,0
4495,N,N,0,0,0,1,0,0,0,0,0,0,314,0,0
4496,N,M,0,0,0,1,0,0,0,0,0,0,326,0,0
4497,N,N,0,0,1,0,0,0,0,0,0,0,37,0,0
4498,N,N,0,1,0,0,0,0,0,0,0,0,625,0,0
4499,N,P,0,0,0,1,0,0,0,0,0,0,835,0,0
4500,N,K,0,0,0,1,0,0,0,0,0,0,117,0,0
4501,N,N,0,0,0,1,0,0,0,0,0,0,636,0,0
4502,N,N,0,0,0,0,0,0,1,0,0,0,137,0,0
4503,N,N,1,0,0,0,0,0,0,0,0,0,94,0,0
4504,N,M,0,0,0,1,0,0,0,0,0,0,165,0,0
4505,N,M,0,0,0,1,0,0,0,0,0,0,113,0,0
4506,N,K,0,0,0,0,0,0,1,0,0,0,211,0,0
4507,N,M,0,0,0,1,0,0,0,0,0,0,373,0,0
4508,N,N,0,0,0,1,0,0,0,0,0,0,347,0,0
4509,N,M,1,0,0,0,0,0,0,0,0,0,577,0,0
4510,N,L,0,0,0,0,0,0,1,0,0,0,72,0,0
4511,N,K,0,0,0,0,0,0,0,1,0,0,134,0,0
4512,N,M,0,0,0,1,0,0,0,0,0,0,1033,0,0
4513,N,L,0,0,0,1,0,0,0,0,0,0,247,0,0
4514,N,L,1,0,0,0,0,0,0,0,0,0,1044,0,0
4515,N,L,0,0,0,1,0,0,0,0,0,0,421,0,0
4516,N,L,0,0,0,1,0,0,0,0,0,0,133,0,0
4517,Y,M,0,0,0,0,0,0,1,0,0,0,670,0,0
4518,N,N,0,0,0,1,0,0,0,0,0,0,675,0,0
4519,N,N,0,0,0,1,0,0,0,0,0,0,687,0,0
4520,N,L,0,0,0,1,0,0,0,0,0,0,314,0,0
4521,Y,L,0,0,0,1,0,0,0,0,0,0,922,0,0
4522,N,L,0,1,0,0,0,0,0,0,0,0,1033,0,0
4523,N,M,0,0,0,0,0,0,1,0,0,0,520,0,0
4524,N,L,0,0,0,0,1,0,0,0,0,0,1030,0,0
4525,N,L,0,0,0,1,0,0,0,0,0,0,571,0,0
4526,N,K,1,0,0,0,0,0,0,0,0,0,1053,0,0
4527,N,M,0,0,0,1,0,0,0,0,0,0,410,0,0
4528,N,L,0,0,0,1,0,0,0,0,0,0,207,0,0
4529,N,N,0,0,0,1,0,0,0,0,0,0,706,0,0
4530,N,M,0,0,0,0,0,0,1,0,0,0,743,0,0
4531,N,L,0,0,0,1,0,0,0,0,0,0,625,0,0
4532,Y,L,0,0,0,1,0,0,0,0,0,0,398,0,0
4533,Y,M,0,0,0,1,0,0,0,0,0,0,750,0,0
4534,N,L,0,0,0,1,0,0,0,0,0,0,653,0,0
4535,N,L,0,0,0,1,0,0,0,0,0,0,251,0,0
4536,N,N,0,0,0,1,0,0,0,0,0,0,101,0,0
4537,N,N,0,0,0,1,0,0,0,0,0,0,43,0,0
4538,N,K,0,0,0,1,0,0,0,0,0,0,147,0,0
4539,N,L,0,0,0,1,0,0,0,0,0,0,562,0,0
4540,N,L,1,0,0,0,0,0,0,0,0,0,639,0,0
4541,N,N,0,0,0,1,0,0,0,0,0,0,99,0,0
4542,N,L,0,0,0,1,0,0,0,0,0,0,1007,0,0
4543,N,N,0,0,0,1,0,0,0,0,0,0,53,0,0
4544,N,N,0,0,0,0,0,0,1,0,0,0,602,0,0
4545,Y,M,0,0,0,0,0,0,0,0,0,0,48,0,1
4546,N,K,0,0,1,0,0,0,0,0,0,0,214,0,0
4547,N,L,0,0,0,1,0,0,0,0,0,0,957,0,0
